YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Sonali Priya,1,2,Local Backhaul Networks,Sonali Priya.png,https://www.linkedin.com/in/priyasonali/,,,,Human-in-the-Loop UI Design for Generative AI Systems,"Generative AI and large language models are rapidly transforming how enterprise user interfaces are conceived, prototyped, and refined. While these systems accelerate exploration and automate repetitive design tasks, they also introduce new challenges in preserving human judgment, design intent, and organizational brand consistency. This session examines emerging human-in-the-loop frameworks that position LLMs as collaborators rather than replacements for expert designers. Drawing on real-world enterprise UX patterns, the talk outlines how AI-generated outputs can be systematically evaluated to maintain usability, accessibility, and human-centered design principles. It highlights approaches to ensuring that generative variations remain aligned with brand guidelines, interaction models, and product standards—especially in regulated or high-stakes environments. The session further explores workflow models for integrating generative AI into UI design processes, including collaborative review loops, intent-preserving prompt strategies, and safeguards against drift in accessibility or experience coherence. By comparing the strengths of human intuition with the scale and speed of LLM-driven systems, attendees will gain clarity on where AI meaningfully accelerates design iteration—and where human oversight remains essential.",,"Sonali Priya is a Creative Design Director based in St. Louis, Missouri, specializing in building purposeful, scalable, and inclusive digital experiences at the intersection of design, development, and systems thinking. With over eight years of experience in product design and full-stack engineering, she has led multidisciplinary teams to deliver accessible, high-performance solutions for 150+ global enterprise clients and over 100,000 users. Currently leading design at LB Networks, a global provider of network monitoring and optimization tools, Sonali drives platform-wide design initiatives, collaborates with stakeholders, and mentors cross-functional teams. She architects and evolves design systems to ensure consistency, accessibility, and scalability across products. Her career progression—from Software Developer to Software Team Lead to Creative Design Director—enables her to bridge technical depth with design strategy. She has led modernization efforts, improved engineering workflows, and contributed to development using React, TypeScript, PHP, MySQL, and Node.js. Sonali has delivered key initiatives including the Type 1+ off-net visibility platform, Business Service Portal, and OcularIP UI modernization, enhancing performance, usability, and accessibility. She holds an MS in Computer Science from the University of Illinois, Springfield."
,confirmed,James Duffy,1,1,Lantern,James Duffy.png,https://www.linkedin.com/in/duffy0/,,,,Interviewing Engineers in the Age of AI,"It is time to embrace AI in interviews. We do not need to fear that ‘AI will take our jobs,’ but that ‘people who know how to effectively use AI will take the jobs of those who don’t.’ This shift in perspective must drive a fundamental change in how we interview and assess talent.",,"James Duffy is a cloud and platform engineering leader currently serving as Director of Platform Engineering & Cloud Infrastructure at Lantern. He has led cloud and DevOps teams across high-growth companies, building scalable, secure infrastructure with expertise in Azure and Kubernetes."
,confirmed,Maciej Szymkowski,1,1,Future Processing,Maciej Szymkowski.png,https://www.linkedin.com/in/maciej-szymkowski-ph-d-75481a228/,,,,Hinton’s prophecy: Is the radiologist still in the hospital?,"A couple of years ago, Professor Geoffrey Hinton said that radiologists will not be needed anymore, in a short time they will be replaced by AI models. Unfortunately, Professor wasn’t right. This time did not yet appear. However, it must be said that there are several approaches that can give a hand to aforementioned medical specialists. This presentation will be divided into two main phases. In the first of them I will present traditional pipelines (based on image/signal processing) for analysis of radiological scans, e.g., liver anatomical scans, - I will use simple approaches as image filtering or thinning to detect pathological changes. In the second part of my talk, I will deeply explain how novel AI models can be used to give a hand to radiologist. I will build a pipeline based on computer vision models (like YOLO) to observe cancer changes but also, will consume ready to use models – e.g., MedSAM to recognize these changes. On the other hand, VLMs will also be used to analyze the samples – Gemini, GPT, Qwen, and InternVL will be run for this aim. Finally, we can answer on the main question. Whether it is right now possible to replace radiologists. We will have a broad view on the all available possibilities (traditional image/signal processing and analysis, AI-powered pipelines, and VLMs) and then will check whether Professor Hinton was right or… maybe not yet?",,"Maciej Szymkowski is a Ph.D. in the field of Computer Science. From April 2025, he is working with Future Processing as a Senior Machine Learning Engineer. Previously he was with Bialystok University of Technology (Faculty of Computer Science, 2018-2026), Warsaw University of Technology (Faculty of Electronics and Information Technology, 2021-2022) and AGH in Cracow (Faculty of Physics and Applied Computer Science, 2021-2022). He gained his experiences also as a researcher in diversified projects and software developer/engineer in different companies (e.g., SoftServe, Symmetra, Transition Technologies, Hemolens Diagnostics). He was also with Łukasiewicz Research Network - Poznan Institute of Technology (2022-2024) where he was a Head of AI Development section. Maciej Szymkowski is an author or co-author of more than 45 research papers published in JCR journals, as chapters in the books or in international conference proceedings. His main research area is Computer Vision – especially in the field of medicine and transport. He is interested in Vision-Language Models (VLMs), Large Language Models (LLMs) and machine learning algorithms. In his free time, he loves to extend his knowledge, take a long walk, read a book or watch soccer, basketball or hockey. He is a fan of Legia Warsaw, Real Madrid (soccer), New York Knicks (basketball) and Pittsburgh Penguins (hockey)."
,confirmed,Kamal Kishore,2,1,Google,Kamal Kishore.png,https://www.linkedin.com/in/kamalct/,,,,GraphRAG Imperative,"Knowledge Graphs (KGs) and RAG anchor LLMs in a structured, verifiable network of entities and relationships for superior, explainable, and multi-hop reasoning.",,"Kamal Kishore is a Senior Software Engineer at Google with over 15 years of experience building intelligent systems at the intersection of applied AI and large scale infrastructure. His work focuses on translating machine learning research into production grade systems, particularly in areas such as LLM applications, agentic AI workflows, and named entity recognition. Kamal specializes in architecting robust, data intensive distributed systems that drive measurable impact in areas like compute efficiency and financial decision making."
,confirmed,Emilio Andere,2,1,Wafer,Emilio Andere.png,https://www.linkedin.com/in/emi-andere/,,,,AI That Makes AI Faster,"Every LLM inference call runs through GPU kernels that are rarely optimized for the hardware they're running on — and that hidden inefficiency costs the industry billions. At Wafer, we build autonomous AI agents that optimize these kernels across hardware platforms. In this talk, I'll walk through what it actually looks like when AI operates at the compiler and kernel layer: how our agents discover optimization opportunities that humans miss, the real results we've shipped, and why we believe autonomous performance engineering is the key to making intelligence radically cheaper and more energy-efficient.",,"Emilio Andere is the Co-Founder and CEO of Wafer (YC S25), where he's building autonomous AI agents that optimize GPU kernels for inference workloads. Wafer works with leading hardware and cloud companies to make LLM inference faster and cheaper across platforms. Previously, Emilio trained weather models at Argonne National Laboratory and has published at NeurIPS."
,confirmed,George Job,2,1,Walmart Global Tech,George Job.png,https://www.linkedin.com/in/george-job-ba615742/,,,,Digital PMOs for Retail: Transparent Governance with Jira–Confluence,"Retail IT portfolios that support e-commerce, supply chain, and in-store technologies often struggle under traditional PMO models. Status tracking spread across spreadsheets, limited visibility into dependencies, and inconsistent governance controls make it difficult for leaders to obtain a reliable view of portfolio performance. These gaps slow decision making and weaken oversight across complex technology programs. This session presents a Digital PMO framework designed to improve transparency and governance through the integration of Jira and Confluence. The framework brings together concepts from PMO and IT governance research into a practical operating model that connects strategy with delivery execution. Strategic themes, initiatives, OKRs, epics, delivery telemetry, risk indicators, and executive reporting are unified within a shared system of record that enables consistent monitoring and portfolio level insight. A retail case study demonstrates the framework in practice within an Automotive Care Center technology portfolio involving more than 20 cross-functional teams and approximately 50 initiatives per quarter over a six-month period. Results included a 30 percent reduction in PMO effort within six months and an additional 30 percent reduction by month twelve, while program management roles decreased from eight to three. Stakeholders also reported improved transparency, faster trade-off decisions, and greater confidence in real-time portfolio reporting. Attendees will learn how integrated tooling, standardized governance templates, centralized intake processes, and portfolio dashboards can support auditability, improve delivery visibility, and strengthen governance across large retail technology programs.",,"George Job is a Principal Technical Program Manager at Walmart Global Tech with more than 22 years of IT leadership experience and 15+ years dedicated to enterprise program, portfolio, and project management. He has successfully delivered large-scale, complex initiatives across supply chain, automotive, and omni-channel retail e-commerce domains, shaping solutions that improve both customer experiences and business outcomes. At Walmart, George has led critical portfolios including the development of a unified omnichannel platform that merged grocery and general merchandise experiences into a single ecosystem, one of the company’s most significant transformations. He specializes in guiding cross-functional teams from roadmap planning through launch, ensuring delivery excellence, process improvements, and measurable results at enterprise scale. Previously, George spent over a decade at Wipro as Senior Project Manager, where he partnered with Walmart International to lead e-commerce programs in global markets. His career reflects strong expertise in Agile methodologies, stakeholder management, incident management, and technology-driven business transformation. Fluent in English, Malayalam, and Hindi, George is recognized for his ability to bridge technical execution with strategic vision, making him a sought-after leader for conferences and forums focused on digital transformation, enterprise agility, and program management excellence."
,confirmed,Sujithra Periasamy,2,1,Google,Sujithra Periasamy.png,https://www.linkedin.com/in/sujithra-periasamy-4590124a/,,,,The Infrastructure of AI: How SmartNICs and RDMA Power the Cloud,"Training modern Large Language Models (LLMs) requires tens of thousands of accelerators acting as a single ""AI Supercomputer."" To build this infrastructure, we must first address the CPU bottlenecks of traditional general-purpose networking. This talk analyzes why standard TCP/IP processing limits training performance and introduces the role of ""Kernel Bypass"" and SmartNICs in offloading network processing from the host CPU. We will explore the transition toward hardware offloads like RDMA to achieve the throughput and nanosecond-latency required for accelerator-to-accelerator communication. The session concludes with the architectural challenges of running lossless transport over lossy Ethernet and the design patterns required to ensure reliable delivery in massive hyperscale environments.",,"Sujithra Periasamy is a Senior Software Engineer at Google with extensive experience in software design and development, specializing in networking, distributed systems, and telecommunications. She is recognized for her strong problem-solving abilities and capacity to quickly understand complex systems and adopt new technologies. Currently based in the San Francisco Bay Area, she has been with Google since January 2017."
,confirmed,Leon Adato,2,1,Cribl,Leon Adato.png,https://www.linkedin.com/in/leonadato/,,,,The Case for Making Your (Business) Case,"A famous saying teaches ""...projects don't fail due to technology. They fail due to politics, budget, or compliance."" Despite this painful reality, IT teams continue to propose new technologies, tools, and projects almost entirely on the basis of the technical merits; only for us to be frustrated when we're refused because of those 3 non-technical elements. In addition to the challenge of explaining deeply complex technical elements in simple terms, making the case to the business requires IT folks learn about and speak to concepts like business justifications, RFP's, ROI, and more - which many of us are loath to do. But the hard truth is this: if a request isn't made understandable and meaningful to business leaders, it's not going to get done. In this talk, I'll elaborate on why the business continues to ignore our compelling technical arguments, why IT practitioners need to be the ones to adapt, and how to present initiatives in a way the business will appreciate - all without compromising our identity as technical professionals in the process.",,"In my sordid career, I've worked as an actor, bug exterminator, wild-animal remover, electrician, carpenter, stage-combat instructor, ASL interpreter, and Sunday school teacher. Oh, and I also work with computers. While my first digital experience was an Atari 400, my technical career started in 1989 (when you got Windows 286 for free on twelve 5¼” when you bought Excel 1.0). Since then I've worked as a classroom instructor, courseware designer, helpdesk operator, desktop support staff, sysadmin, network engineer, and software distribution technician. Then, about 27 years ago, I got involved with monitoring. I've worked with a wide range of tools: Tivoli, BMC, OpenView, janky perl scripts (another way of saying ""Tivoli""), Nagios, SolarWinds, DOS batch files, Zabbix, Grafana, New Relic, and other assorted nightmare fuel. I've designed solutions for companies that were modest (~10 systems), significant (5,000 systems), and ludicrous (250,000 systems). In that time, I've learned a lot about monitoring and observability in all it's many and splendid forms."
,confirmed,Falko Buttler,2,1,Lantern,Falko Buttler.png,https://www.linkedin.com/in/falkobuttler/,,,,From Playground to Production: The Organizational Journey of Shipping AI in Regulated Environments,"Most talks are about models. Very few are about what it takes to deploy LLM-driven workflows in environments where Legal, Clinical, Ops, Finance, and Security all have veto power.",,"Falko Buttler is a Chief Technology Officer and technology advisor with over 20 years of experience scaling healthcare technology companies through rapid growth, acquisition, and platform transformation Falko Buttler _ LinkedIn
. He has built and led distributed engineering organizations from early-stage teams of four to more than 110 people, supporting revenue growth from zero to over $130M in regulated environments including HIPAA, SOC, HITRUST, and FDA. Based in the San Francisco Bay Area, he specializes in technical leadership, AI-driven platforms, startups, and organizational culture."
,confirmed,Julie Coorevits,2,1,Barco,Julie Coorevits.png,https://www.linkedin.com/in/juliecoorevits/,,,,The voice of the operating room: integrating LLMs into surgical displays,Traditional surgical displays have long been passive output devices. Barco is changing that by turning the display into an active team member. Barco is developing a new AI-based surgical display with a built-in LLM that serves as a voice assistant during surgeries. Surgeons and clinicians can talk to the display to enable workflow and AI applications.,,"I am an account manager at Barco, a global leader in imaging technology. I focus on the first Ai-based surgical display with built-in LLM and compute from NVIDIA to help surgeons and nurses inside the operating room. Before, I worked for 3 years for the fastest growing computer vision company of Belgium, Robovision, and for the largest ethical hacking company, Intigriti.
My website: [Juliecoorevits.com](juliecoorevits.com)"
